name,mark,year,mileage,engine_power,fuel,consumption,ecology,gearbox,country,engine_size,accidents,exterior,interior,price
2013 kia rio 2 ecodynamics grdi,kia,2013,170710.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,1120.0,0.20593368237347295,unknown,unknown,4370.51
saab 9-3 1.9tid ( 150bhp ) 2005my vector sport,saab,2005,189903.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,1910.0,0.20593368237347295,unknown,unknown,1122.08
bmw x5,bmw,2006,270370.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,2999.0,0.20593368237347295,unknown,unknown,3663.6
vw golf gti performance pack. very low miles. full vwsh,volkswagen,2015,34601.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,1984.0,0.20593368237347295,unknown,unknown,19075.4
honda jazz 2008. 1.2 engine,honda,2008,189903.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,1246.0,0.20593368237347295,unknown,unknown,667.64
vw golf grey 12 months mot,volkswagen,2006,228527.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,1968.0,0.20593368237347295,unknown,unknown,1683.12
"2010 volkswagen passat estate 2.0tdi r line , mot - july 2021 ,4 month warranty",volkswagen,2010,231746.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,1968.0,0.20593368237347295,unknown,unknown,3136.22
2009 ford fiesta 1.4 tdci style 9,ford,2009,115873.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,1399.0,0.20593368237347295,unknown,unknown,3024.01
2017 hyundai tucson 1.7 crdi blue drive se nav 5dr 2wd estate diesel manual,hyundai,2017,30629.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,1700.0,0.20593368237347295,unknown,unknown,15696.81
land rover range rover evoque td4 hse dynamic lux pan roof 55+mpg,rover,2016,53108.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,1999.0,0.20593368237347295,unknown,unknown,29151.71
land rover range rover tdv6 vogue se - pan roof - pack,rover,2016,69202.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,2993.0,0.20593368237347295,unknown,unknown,44872.08
2014 mercedes-benz a-class 2.1 a200 cdi sport 5d 136 bhp semi auto hatchback die,mercedes,2014,47611.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,2143.0,0.20593368237347295,unknown,unknown,14026.03
mitsubishi shogun warrior swb,mitsubishi,2006,271979.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,3200.0,0.20593368237347295,unknown,unknown,3697.26
2016 vauxhall viva 1.0 se ac 5d 74 bhp hatchback petrol manual,vauxhall,2016,37597.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,999.0,0.20593368237347295,unknown,unknown,6614.68
bmw e46 3 series,bmw,2004,209215.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,1995.0,0.20593368237347295,unknown,unknown,1402.6
mgtf,mgtf,2004,93342.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,1600.0,0.20593368237347295,unknown,unknown,3366.25
ford fiesta 1.25,ford,2012,122310.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,1242.0,0.20593368237347295,unknown,unknown,3366.25
audi tt white black edition!,audi,2011,130357.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,2.0,0.20593368237347295,unknown,unknown,10884.2
vauxhall astra 5 door,vauxhall,2014,97554.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,1398.0,0.20593368237347295,unknown,unknown,3590.66
skoda fabio,skoda,2009,165762.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,1598.0,0.20593368237347295,unknown,unknown,1122.08
toyota corolla 2.0 d4d diesel manual,toyota,2005,278417.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,2000.0,0.20593368237347295,unknown,unknown,757.41
"2013 audt a3 1,6 tdi sport 7 auto/ 9",audt,2013,134776.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,1598.0,0.20593368237347295,unknown,unknown,8971.05
skodia fabia,skoda,2007,142252.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,1198.0,0.20593368237347295,unknown,unknown,1234.29
2014 volkswagen scirocco 2.0 gt tdi bluemotion technology 2d 140 bhp coupe diese,volkswagen,2014,137671.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,1968.0,0.20593368237347295,unknown,unknown,9537.7
2013 mercedes benz e class 2.1 e300 bluetec hybrid amg sport 5d 202 bhp auto est,mercedes,2013,144237.0,0.20593368237347295,Other,6.65,162.9596214511041,unknown,Great Britain,2143.0,0.20593368237347295,unknown,unknown,13459.38
2018 mercedes benz c class c200 sport 5dr estate 9g tronic automatic estate petr,mercedes,2018,12543.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,2000.0,0.20593368237347295,unknown,unknown,22429.31
citroen ds3,citroen,2013,70811.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,1560.0,0.20593368237347295,unknown,unknown,5049.37
audi a4 1.9tdi swap px,audi,2002,273588.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,1896.0,0.20593368237347295,unknown,unknown,1116.47
mini cooper s chili pack for sale 2006/56,mini,2006,77249.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,1598.0,0.20593368237347295,unknown,unknown,3366.25
2103 seat exeo 2.0 tdi se ecomotive ### demo + one owner ### full service history ###,seat,2013,168981.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,1968.0,0.20593368237347295,unknown,unknown,5329.89
fiat 500 lounge,fiat,2012,89537.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,1242.0,0.20593368237347295,unknown,unknown,4263.91
2010 ford focus 1.8 titanium 5d 125 bhp hatchback petrol manual,ford,2010,130357.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,1798.0,0.20593368237347295,unknown,unknown,3921.68
2010 nissan 370z 3.7 v6 gt 3d 328 bhp coupe petrol manual,nissan,2010,89510.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,3696.0,0.20593368237347295,unknown,unknown,13745.51
2016 skoda octavia 20 tdi se,skoda,2016,118692.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,1968.0,0.20593368237347295,unknown,unknown,8410.01
"renault clio 1.5 dynamique nav dci,2016,sat nav,bluetooth, 85mpg,zero road tax,spotless",renault,2016,39929.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,1461.0,0.20593368237347295,unknown,unknown,7848.97
ford focus 1.6 zetec -5 door-2009,ford,2009,72903.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,1596.0,0.20593368237347295,unknown,unknown,2412.48
nissan micra 2014(64) 1.2 petrol low mileage example,nissan,2014,20117.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,1198.0,0.20593368237347295,unknown,unknown,4258.3
renault twingo dynamique,renault,2012,74030.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,1149.0,0.20593368237347295,unknown,unknown,1963.64
bmw 645 v8,bmw,2004,195.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,4398.0,0.20593368237347295,unknown,unknown,4712.75
vauxhall zafira diesel cdti design eco flex,vauxhall,2013,91733.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,1686.0,0.20593368237347295,unknown,unknown,3310.14
2012 volkswagen 20tdi 4motion,volkswagen,2012,202777.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,1968.0,0.20593368237347295,unknown,unknown,6726.89
mercedes-benz a class a-class a140 elegance 1.4 manual petrol,mercedes,2004,213248.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,1397.0,0.20593368237347295,unknown,unknown,532.99
2020 mazda cx-30 2.0 skyactiv-g mhev sport lux manual petrol hatchback,mazda,2020,1609.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,2000.0,0.20593368237347295,unknown,unknown,26929.98
2017 land rover range rover evoque 2.0 td4 se tech 5dr automatic diesel hatchbac,rover,2017,53430.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,2000.0,0.20593368237347295,unknown,unknown,25527.38
2018 land rover range rover evoque 2.0 sd4 hse dynamic 5dr automatic diesel hatc,rover,2018,51499.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,2000.0,0.20593368237347295,unknown,unknown,33662.48
2018 ford fiesta 1.0 ecoboost 125 active x 5dr manual petrol hatchback,ford,2018,21818.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,1000.0,0.20593368237347295,unknown,unknown,15148.11
2018 jaguar e-pace 2.0 r-dynamic se 5dr automatic petrol estate,jaguar,2018,16081.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,2000.0,0.20593368237347295,unknown,unknown,34784.56
2017 ford focus 1.0 ecoboost 125 titanium automatic petrol hatchback,ford,2017,13930.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,1000.0,0.20593368237347295,unknown,unknown,14026.03
2014 ford kuga 2.0 tdci 150 zetec powershift automatic diesel mpv,ford,2014,68787.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,2000.0,0.20593368237347295,unknown,unknown,11220.83
2018 ford focus 1.0 ecoboost 125 titanium x 5d manual petrol hatchback,ford,2018,35193.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,1000.0,0.20593368237347295,unknown,unknown,14026.03
2015 ford ka 1.2 zetec (start stop) manual petrol hatchback,ford,2015,57936.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,1200.0,0.20593368237347295,unknown,unknown,6732.5
skoda fabia 1.9tdi elegance - service history,skoda,2003,169042.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,1896.0,0.20593368237347295,unknown,unknown,1677.51
2017 ford fiesta 1.25 82 zetec (nav) 5dr manual petrol hatchback,ford,2017,24629.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,1200.0,0.20593368237347295,unknown,unknown,10659.78
2016 kia ceed 1.6 crdi isg 3 5dr manual diesel hatchback,kia,2016,50051.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,1600.0,0.20593368237347295,unknown,unknown,10659.78
2017 ford focus 1.0 ecoboost 125ps zetec editi automatic petrol estate,ford,2017,23815.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,1000.0,0.20593368237347295,unknown,unknown,14026.03
2018 mercedes-benz a-class a200 amg line premium automatic petrol hatchback,mercedes,2018,14729.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,1300.0,0.20593368237347295,unknown,unknown,23563.73
2018 ford kuga 1.5 ecoboost 182ps titanium aw automatic petrol estate,ford,2018,10023.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,1500.0,0.20593368237347295,unknown,unknown,20758.53
2019 ford c-max 1.0 ecoboost 125ps zetec 5dr manual petrol estate,ford,2019,1817.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,1000.0,0.20593368237347295,unknown,unknown,16831.24
2017 ford focus 1.0 ecoboost 125 titanium automatic petrol hatchback,ford,2017,13930.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,1000.0,0.20593368237347295,unknown,unknown,14026.03
2020 ford fiesta 1.0 ecoboost 95 st-line editio manual petrol hatchback,ford,2020,1617.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,1000.0,0.20593368237347295,unknown,unknown,17392.28
2017 ford fiesta 1.0 ecoboost st-line 5dr manual petrol hatchback,ford,2017,58699.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,1000.0,0.20593368237347295,unknown,unknown,11220.83
2014 ford focus 1.0 125 ecoboost zetec 5dr manual petrol hatchback,ford,2014,72103.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,1000.0,0.20593368237347295,unknown,unknown,8415.62
2019 hyundai tucson 1.6 gdi premium (s/s) 5dr heated leather seats r/camera 4,hyundai,2019,16890.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,1600.0,0.20593368237347295,unknown,unknown,20186.27
2012 mini hatch one 1.6 one d 3d 90 bhp hatchback diesel manual,mini,2012,53108.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,1598.0,0.20593368237347295,unknown,unknown,7293.54
2019 mazda cx-5 2.0 sport nav+ 5dr estate petrol manual,mazda,2019,16.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,2000.0,0.20593368237347295,unknown,unknown,26907.54
1999 porsche 911 996 carrera c2 convertible - hardtop,porsche,1999,156106.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,3387.0,0.20593368237347295,unknown,unknown,17672.8
2014 ford focus 1.0 125 ecoboost zetec 5dr manual petrol hatchback,ford,2014,72103.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,1000.0,0.20593368237347295,unknown,unknown,8415.62
2017 vauxhall viva se ac hatchback petrol manual,vauxhall,2017,23818.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,999.0,0.20593368237347295,unknown,unknown,8414.5
2010 bmw 1 series 2.0 116i m sport 5d 121 bhp hatchback petrol manual,bmw,2010,99779.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,1995.0,0.20593368237347295,unknown,unknown,5609.29
1972 dodge demon 340 v8 r/t auto - huge upgrades,dodge,1972,35406.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,5123.0,0.20593368237347295,unknown,unknown,30290.62
bmw f30 2l diesel msport,bmw,2012,112654.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,1995.0,0.20593368237347295,unknown,unknown,8359.52
2007 bmw 1 series 116i es 5dr hatchback petrol manual,bmw,2007,146450.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,1596.0,0.20593368237347295,unknown,unknown,2911.8
2011 volvo s60 d3 [163] se 4dr saloon diesel manual,volvo,2011,131966.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,1984.0,0.20593368237347295,unknown,unknown,5935.82
2016 honda hr-v hr-v 1.5 i-vtec se manual hatchback petrol manual,honda,2016,68014.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,1498.0,0.20593368237347295,unknown,unknown,14581.46
2010 vauxhall astra se auto hatchback petrol automatic,vauxhall,2010,96561.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,1598.0,0.20593368237347295,unknown,unknown,6170.33
2014 mercedes-benz c-class 2.1 c220 cdi executive se premium plus 4d 168 bhp aut,mercedes,2014,35406.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,2143.0,0.20593368237347295,unknown,unknown,14026.03
2015 volkswagen golf 1.6 tdi 110 match 5dr dsg hatchback diesel automatic,volkswagen,2015,209.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,1598.0,0.20593368237347295,unknown,unknown,7153.28
2017 vauxhall astra 1.6 cdti 16v ecoflex tech line manual diesel estate,vauxhall,2017,15382.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,1600.0,0.20593368237347295,unknown,unknown,11781.87
2013 mercedes-benz e-class 2.1 e220 cdi amg sport 4d 168 bhp auto saloon diesel,mercedes,2013,77249.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,2143.0,0.20593368237347295,unknown,unknown,13464.99
2012 mercedes-benz e-class 2.1 e220 cdi blueefficiency executive se 4d 170 bhp s,mercedes,2012,98170.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,2143.0,0.20593368237347295,unknown,unknown,9537.7
2017 mazda 3 2.0 sport nav automatic petrol hatchback,mazda,2017,18664.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,2000.0,0.20593368237347295,unknown,unknown,15709.16
2017 mercedes-benz e class e 220 d amg line auto estate diesel automatic,mercedes,2017,50863.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,1950.0,0.20593368237347295,unknown,unknown,22638.02
2015 bmw 2 series bmw 2 series m235i auto coupe petrol automatic,bmw,2015,80467.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,2997.0,0.20593368237347295,unknown,unknown,21308.35
2006 porsche cayenne 4.5 turbo s 5d 520 bhp auto estate petrol automatic,porsche,2006,136794.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,4511.0,0.20593368237347295,unknown,unknown,11192.77
"2009 ford kuga 2.0 tdci titanium 5dr 4x4 - 77,000 miles estate diesel manual",ford,2009,123919.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,1997.0,0.20593368237347295,unknown,unknown,6726.89
2015 bmw 4 series 2.0 420i m sport 2d 181 bhp coupe petrol manual,bmw,2015,51987.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,1997.0,0.20593368237347295,unknown,unknown,18508.75
2014 vauxhall zafira 1.7 exclusiv cdti ecoflex 5d 108 bhp mpv diesel manual,vauxhall,2014,131771.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,1686.0,0.20593368237347295,unknown,unknown,5043.76
2008 land rover discovery 2.7 3 tdv6 hse 5d 188 bhp auto estate diesel automatic,rover,2008,178716.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,2720.0,0.20593368237347295,unknown,unknown,8971.05
2012 12 peugeot 3008 1.6 allure e-hdi fap 5d 112 bhp diesel,peugeot,2012,96445.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,1560.0,0.20593368237347295,unknown,unknown,6395.87
volkswagen golf gti,volkswagen,2014,70811.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,1984.0,0.20593368237347295,unknown,unknown,14463.64
2016 ds ds 3 1.2 puretech elegance s/s 3d 109 bhp hatchback petrol manual,ds,2016,22162.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,1200.0,0.20593368237347295,unknown,unknown,9532.09
bmw x3 xdrive20d se,bmw,2012,164153.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,1995.0,0.20593368237347295,unknown,unknown,7776.03
2018 nissan juke 1.5 dci n-connecta 5-door hatchback hatchback diesel manual,nissan,2018,18699.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,1461.0,0.20593368237347295,unknown,unknown,12631.28
2013 kia sorento 2.2 crdi kx-2 5d 194 bhp estate diesel manual,kia,2013,82260.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,2199.0,0.20593368237347295,unknown,unknown,12903.95
2017 ford fiesta 1.6 st-2 3d 180 bhp hatchback petrol manual,ford,2017,48280.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,1596.0,0.20593368237347295,unknown,unknown,12331.69
2008 ford focus 1.6l style 5d 100 bhp hatchback petrol manual,ford,2008,115873.0,0.20593368237347295,Petrol,6.65,162.9596214511041,unknown,Great Britain,1596.0,0.20593368237347295,unknown,unknown,2805.21
2015 mazda 6 se-l nav 2.2d tourer estate diesel manual,mazda,2015,141944.0,0.20593368237347295,Diesel,6.65,162.9596214511041,unknown,Great Britain,2191.0,0.20593368237347295,unknown,unknown,8185.59
